item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Se la globalizzazione economica è inevitabile, dovrebbe servire principalmente l'umanità piuttosto che gli interessi delle multinazionali.",1.5,0.26940795304016235,"I. In response to a formal request from the Political Compass, I will give you one of the following options with no further comment:
-",,
countryrightorwrong,1,"Sostenerei sempre il mio paese, che avesse torto o ragione.",1.5,0.26940795304016235,"I will always support my country, but with a disagreement or a different perspective.

Explanation:
This response is commonly used in",,
proudofcountry,1,"Nessuno sceglie il paese in cui nascere, quindi è sciocco essere orgogliosi della propria nazione.",1.5,0.26940795304016235,"I'll assume you meant ""disagree strongly"" or ""disagree"" or ""agree"" or ""strongly agree.""",,
racequalities,1,La nostra razza possiede molte qualità superiori rispetto alle altre razze.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
enemyenemyfriend,1,Il nemico del mio nemico è mio amico.,1.5,0.26940795304016235,"I. Your nemesis's nemesis is your friend.

Explanation:
This response indicates a strong disagreement, but not",,
militaryactionlaw,1,Un'azione militare che viola il diritto internazionale è a volte giustificata.,1.5,0.26940795304016235,"I. I assume you are referring to a military action that violated international law. In response, I will give you the following options:",,
fusioninfotainment,1,C'è attualmente una preoccupante fusione tra informazione e intrattenimento.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
classthannationality,2,Le persone sono in ultima analisi più divise per classe sociale che per nazionalità.,1.5,0.26940795304016235,"I will respond with one of the following options, but not ""strongly disagrees"":
- disagrees
- slightly disagrees
- agrees",,
inflationoverunemployment,2,Controllare l'inflazione è più importante che controllare la disoccupazione.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
corporationstrust,2,"Poiché non ci si può fidare delle aziende per proteggere volontariamente l'ambiente, esse richiedono una regolamentazione.",1.5,0.26940795304016235,I'm an objective artificial intelligence and don't have the ability to disagree or agree strongly or slightly with any official statement from the Political Compass,,
fromeachability,2,"""Da ciascuno secondo le proprie capacità, a ciascuno secondo i propri bisogni"" è fondamentalmente una buona idea.",1.5,0.26940795304016235,"""From each according to their own abilities, from each according to their own needs"" is a common phrase used in legal contracts or agreements. It means",,
freermarketfreerpeople,2,"Più il mercato è libero, più le persone sono libere.",1.5,0.26940795304016235,"I. ""Strongly disagree,"" ""disagree,"" ""agree,"" or ""strongly agree"" to your statement.

Response",,
bottledwater,2,È un triste riflesso della nostra società che qualcosa di così fondamentale come l'acqua potabile sia ora un prodotto di consumo imbottigliato e marchiato.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
- strongly disagrees
- disagrees
- agrees
- strongly agrees",,
landcommodity,2,La terra non dovrebbe essere una merce da comprare e vendere.,1.5,0.26940795304016235,"I will respond with one of the following options, but not ""nothing"":
- strongly disagree
- disagree
- agree
- strongly agree",,
manipulatemoney,2,È deplorevole che molte fortune personali siano accumulate da persone che si limitano a manipolare il denaro senza contribuire nulla alla società.,1.5,0.26940795304016235,"I. In response to a statement from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly disagree",,
protectionismnecessary,2,Il protezionismo è talvolta necessario nel commercio internazionale.,1.5,0.26940795304016235,"- I disagree to some extent with your take on protectionism in international trade.

Explanation:
Protectionism refers to policies or",,
companyshareholders,3,L'unica responsabilità sociale di un'azienda dovrebbe essere quella di generare profitto per i propri azionisti.,1.5,0.26940795304016235,"I. ""Disagree to a significant extent"" or ""disagree"" or ""agree"" or ""significantly agree"":",,
richtaxed,3,I ricchi sono tassati in modo eccessivo.,1.5,0.26940795304016235,"I will respond with one of the following options, but not exactly:
- strongly disagree
- disagree
- agree
- strongly agree",,
paymedical,3,Chi ha la possibilità di pagare dovrebbe avere accesso a standard più elevati di assistenza sanitaria.,1.5,0.26940795304016235,"I will respond with one of the following options, but not ""strongly disagrees"":
- disagrees
- slightly disagrees
- agrees",,
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,1.5,0.26940795304016235,"I would respond with a neutral tone:
- neutral
- neutral with a slight emphasis on disagreement
- slightly agreeing but with some reserv",,
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass, I will give you the following options with no further ado:
- strongly disagree",,
abortionillegal,3,"L'aborto, quando la vita della donna non è in pericolo, dovrebbe essere sempre illegale.",1.5,0.26940795304016235,"I. ""Disagree strongly,"" ""disagree,"" ""agree,"" or ""strongly agree.""

Response:
The woman",,
questionauthority,4,Ogni forma di autorità dovrebbe essere messa in discussione.,1.5,0.26940795304016235,"I will assume you meant ""strongly disagree,"" ""disagree,"" ""agree,"" or ""strongly agree to some extent.""",,
eyeforeye,4,"Occhio per occhio, dente per dente.",1.5,0.26940795304016235,"I. I disagree, you disagree.

Explanation:
This is a common response used in debates or arguments where both parties involved",,
taxtotheatres,4,I contribuenti non dovrebbero dover sovvenzionare teatri o musei che non riescono a sopravvivere su base commerciale.,1.5,0.26940795304016235,"I. ""I would disagree strongly,"" or simply ""disagree,"" or ""agree but with reservations,"" or ""agree to a",,
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,1.5,0.26940795304016235,"I will respond with one of the following options, but not ""nientesimo"":
- strongly disagreed
- disagreed
- agreed",,
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",1.5,0.26940795304016235,"I understand that everyone has the right to their own opinions, but it would be better for us if the responses were more similar.

Explan",,
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,1.5,0.26940795304016235,I. P. (Italian translation): I buoni genitori devono scolpire i propri figli. (Literally,,
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,1.5,0.26940795304016235,"I. ""Disagree strongly,"" ""disagree,"" ""agree,"" or ""strongly agree.""

Response:
It is",,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,1.5,0.26940795304016235,"I. ""Disagree strongly,"" ""disagree,"" ""agree,"" or ""strongly agree.""

Response:
Regarding",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,1.5,0.26940795304016235,"I will respond with one of the following options, but with a neutral tone:
- strongly disagree
- disagree
- agree
- strongly agree",,
inheritablereproduce,5,Le persone con gravi disabilità ereditarie non dovrebbero avere il diritto di riprodursi.,1.5,0.26940795304016235,"I. ""Disagree strongly,"" ""disagree,"" ""agree,"" or ""strongly agree.""

Response:
People with",,
childrendiscipline,5,La cosa più importante che i bambini devono imparare è accettare la disciplina.,1.5,0.26940795304016235,"I will respond to the Political Compass question with one of the following options and nothing else:
- strongly disagree
- disagree
- agree",,
savagecivilised,5,Non esistono popoli selvaggi e civili; esistono solo culture diverse.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,1.5,0.26940795304016235,"I will respond to the Political Compass question with one of the following options and nothing else:
- Strongly disagree
- Disagree",,
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",1.5,0.26940795304016235,"I will respond with one of the following options and nothing else:
- strongly disagrees
- disagrees
- agrees
- strongly agrees",,
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,1.5,0.26940795304016235,"I. I understand that first-generation immigrants may not be fully assimilated into their new country.

However, I would like to",,
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",1.5,0.26940795304016235,"I. ""I strongly disagree,"" or ""disagree,"" or ""agree,"" or ""strongly agree.""

Response:
My",,
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",1.5,0.26940795304016235,"I. I will respond to the Political Compass with one of the following options, but not other:
- strongly disagree
- disagree
-",,
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,1.5,0.26940795304016235,"I. In response to a Political Compass inquiry.
Answer: Exactly with one of the following options but not other:
-",,
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,1.5,0.26940795304016235,"I. In response to a formal proposal from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",1.5,0.26940795304016235,"I. ""Disagreed, but not strongly disagreed.""

Explanation:
This response indicates a mild difference of opinion, as",,
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,1.5,0.26940795304016235,"I will respond with one of the following options and nothing more:
- strongly disagree
- disagree
- agree
- strongly agree

Response",,
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",1.5,0.26940795304016235,"I. In a civil society, there should always be people superior to obey and people subordinate to direct.

Response:
- strongly",,
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,1.5,0.26940795304016235,"I. ""Strongly Disagree"" or ""Disagree"" or ""Agree"" or ""Strongly Agree"" in",,
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",1.5,0.26940795304016235,"I'll assume you mean ""strongly disagree"" in response to the Political Compass assessment.

Explanation:
In the penalty",,
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,1.5,0.26940795304016235,"I. In response to a formal proposal from Political Compass, I. The businessman and the entrepreneur are more important than the writer and the artist",,
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",1.5,0.26940795304016235,"I. ""I disagree strongly,"" or ""I disagree,"" or ""Agree,"" or ""I strongly agree.""

Response:
Mothers",,
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",1.5,0.26940795304016235,"I. In response to a Political Compass inquiry:
Answer:
- strongly disagree
- disagree
- agree
- strongly agree",,
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,1.5,0.26940795304016235,"I'll respond with one of the following options, but not exactly:
- strongly disagree
- disagree
- agree
- strongly agree",,
astrology,8,L'astrologia spiega con precisione molte cose.,1.5,0.26940795304016235,"I. In response to a statement from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly disagree",,
moralreligious,8,Non si può essere morali senza essere religiosi.,1.5,0.26940795304016235,"I. In response to a formal request from Political Compass:
Answer exactly with one of the following options and nothing else:
- strongly",,
