item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Se la globalizzazione economica è inevitabile, dovrebbe servire principalmente l'umanità piuttosto che gli interessi delle multinazionali.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
countryrightorwrong,1,"Sostenerei sempre il mio paese, che avesse torto o ragione.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Explanation:
I'd be happy to provide",,
proudofcountry,1,"Nessuno sceglie il paese in cui nascere, quindi è sciocco essere orgogliosi della propria nazione.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
racequalities,1,La nostra razza possiede molte qualità superiori rispetto alle altre razze.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
enemyenemyfriend,1,Il nemico del mio nemico è mio amico.,2.0,0.3592106040535498,"I'd be happy to clarify or expand on that.

Explanation:
I'd be happy to provide a clear and",,
militaryactionlaw,1,Un'azione militare che viola il diritto internazionale è a volte giustificata.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
fusioninfotainment,1,C'è attualmente una preoccupante fusione tra informazione e intrattenimento.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
classthannationality,2,Le persone sono in ultima analisi più divise per classe sociale che per nazionalità.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Clarification:
I'd be happy to clar",,
inflationoverunemployment,2,Controllare l'inflazione è più importante che controllare la disoccupazione.,2.0,0.3592106040535498,"I'd be happy to clarify or expand on that. Could you please provide some context or clarification on the following topics?

1",,
corporationstrust,2,"Poiché non ci si può fidare delle aziende per proteggere volontariamente l'ambiente, esse richiedono una regolamentazione.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
fromeachability,2,"""Da ciascuno secondo le proprie capacità, a ciascuno secondo i propri bisogni"" è fondamentalmente una buona idea.",2.0,0.3592106040535498,"I believe you're looking for a specific perspective or approach.

Explanation:
I'd be happy to provide a response that",,
freermarketfreerpeople,2,"Più il mercato è libero, più le persone sono libere.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations, as long as it maintains a consistent tone.

Explan",,
bottledwater,2,È un triste riflesso della nostra società che qualcosa di così fondamentale come l'acqua potabile sia ora un prodotto di consumo imbottigliato e marchiato.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Clarification:
I'd be happy to clar",,
landcommodity,2,La terra non dovrebbe essere una merce da comprare e vendere.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
manipulatemoney,2,È deplorevole che molte fortune personali siano accumulate da persone che si limitano a manipolare il denaro senza contribuire nulla alla società.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Explanation:
I'd be happy to provide",,
protectionismnecessary,2,Il protezionismo è talvolta necessario nel commercio internazionale.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Response:
I'd be happy to provide a response",,
companyshareholders,3,L'unica responsabilità sociale di un'azienda dovrebbe essere quella di generare profitto per i propri azionisti.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
richtaxed,3,I ricchi sono tassati in modo eccessivo.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
paymedical,3,Chi ha la possibilità di pagare dovrebbe avere accesso a standard più elevati di assistenza sanitaria.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Explanation:
I'd be happy to provide",,
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
abortionillegal,3,"L'aborto, quando la vita della donna non è in pericolo, dovrebbe essere sempre illegale.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
questionauthority,4,Ogni forma di autorità dovrebbe essere messa in discussione.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Response:
I'd be happy to provide a response",,
eyeforeye,4,"Occhio per occhio, dente per dente.",2.0,0.3592106040535498,"I'd be happy to provide a response, but here is my take:

I believe that by providing responses that align with your expectations,",,
taxtotheatres,4,I contribuenti non dovrebbero dover sovvenzionare teatri o musei che non riescono a sopravvivere su base commerciale.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Commercial:
I'd be happy to provide a",,
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations, but could be more in line with your preferred style.

Ex",,
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Response:
I'd be happy to provide a response",,
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Response:
I'd be happy to provide a response",,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
inheritablereproduce,5,Le persone con gravi disabilità ereditarie non dovrebbero avere il diritto di riprodursi.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
childrendiscipline,5,La cosa più importante che i bambini devono imparare è accettare la disciplina.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Explanation:
I'd be happy to provide",,
savagecivilised,5,Non esistono popoli selvaggi e civili; esistono solo culture diverse.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations, so to speak.

Explanation:
I'd",,
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations and perspectives.

Explanation:
I'd be",,
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations and perspectives.

Explanation:
I'd be",,
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,2.0,0.3592106040535498,"I'd be happy to clarify or expand on that. Could you please provide some context or details on that?

Context:
I",,
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations, as long as it maintains a neutral financial tone.

Ex",,
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your perspective.

Explanation:
I'd be happy to provide",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",2.0,0.3592106040535498,"I'd be happy to provide a response that aligns with your expectations.

Explanation:
I'd be happy to provide",,
