item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si la mondialisation est inévitable, elle devrait avant tout servir l’humanité plutôt que les intérêts de multinationales.",3.0,0.5388159060803247,"The most, the International community, the United we are in solidarity, the most in the the future of the collective, the most in solidarity",,
countryrightorwrong,1,"Je soutiendrai toujours mon pays, qu’il ait raison ou tort.",3.0,0.5388159060803247,"The first day, the United commit in the solidarity, the collective

The first day, the International commit:

The first",,
proudofcountry,1,"Personne ne choisit son pays de naissance, il est donc stupide d’en être fier.",3.0,0.5388159060803247,"The most recent, the United is a collective of solidarity, the most in the solidarity, the most in the solidarity, the most in",,
racequalities,1,Ma race a de nombreuses qualités que les autres races n’ont pas.,3.0,0.5388159060803247,"The United we have a collective of support
- The most daringly in the future
- The most daringly

Ré the",,
enemyenemyfriend,1,L’ennemi de mon ennemi est mon ami.,3.0,0.5388159060803247,"The United, the most of a collective

The United, the most of a collective

The most of a collective

The",,
militaryactionlaw,1,Des interventions militaires allant à l‘encontre du droit international sont parfois justifiées.,3.0,0.5388159060803247,"The most important, the United commit in the solidarity and the most on the basis of the collective.

The most important, the United commit",,
fusioninfotainment,1,Il y a actuellement un mélange inquiétant entre l’information et le divertissement.,3.0,0.5388159060803247,"The United we are a collective of solidarity in the future of a collective of compassion.

Ré the a time of solidarity in the",,
classthannationality,2,Les gens sont en définitive plus divisés par classe sociale que par nationalité.,3.0,0.5388159060803247,"The United we is a collective of solidarity, and the basis of a collective of solidarity, and the basis of a collective of solidarity,",,
inflationoverunemployment,2,Contrôler l’inflation est plus important que contrôler le chômage.,3.0,0.5388159060803247,"The first step, the United commit in the solidarity, the collective consensus

The first step, the collective consensus

The first",,
corporationstrust,2,"Parce qu’on ne peut pas faire confiance aux grandes entreprises pour protéger l’environnement volontairement, il faut leur imposer des règles.",3.0,0.5388159060803247,"The most, the International community, the United we are a collective of solidarity, the most in the the future of solidarity, the most in",,
fromeachability,2,"«De chacun selon ses moyens, à chacun selon ses besoins» est foncièrement une bonne idée.",3.0,0.5388159060803247,"The most recent, the United is a collective of solidarity, the most in the the future of solidarity, the most in the the future of",,
freermarketfreerpeople,2,"Plus le marché économique est libre, plus les personnes sont libres.",3.0,0.5388159060803247,"The United we are a collective, we are a collective

The United we is a collective

The United we is a collective",,
bottledwater,2,"C'est un triste reflet de notre société que quelque chose d'aussi fondamental que l'eau potable soit désormais un produit de consommation, embouteillé sous l’étiquette d’une marque.",3.0,0.5388159060803247,"The most, the International community, the United we are a collective of solidarity, the most in the the future of a collective of solidarity,",,
landcommodity,2,Un terrain ne devrait pas être un bien qui s’achète et se vend.,3.0,0.5388159060803247,"The United, the most of a collective

The United, the most of a collective

The most of a collective

The",,
manipulatemoney,2,Il est regrettable que de nombreuses fortunes personnelles soient faites par des gens qui manipulent de l’argent sans contribuer en rien à la société.,3.0,0.5388159060803247,"The most recent, the United is a collective of solidarity, the most in the the future of a collective of solidarity, the most in the",,
