item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si la mondialisation est inévitable, elle devrait avant tout servir l’humanité plutôt que les intérêts de multinationales.",1.5,0.26940795304016235,"Based on the given context, if the globalization of the issue is inevitable, then the humanitarian response should prioritize serving the most vulnerable and marginal",,
countryrightorwrong,1,"Je soutiendrai toujours mon pays, qu’il ait raison ou tort.",1.5,0.26940795304016235,"Based on the given context, I cannot provide a definitive answer without additional information. However, I can suggest some possibilities based on common political issues and",,
proudofcountry,1,"Personne ne choisit son pays de naissance, il est donc stupide d’en être fier.",1.5,0.26940795304016235,"Based on the given context, the term used to describe the situation is a ""political compassion,"" which means that everyone involved is in complete agreement",,
racequalities,1,Ma race a de nombreuses qualités que les autres races n’ont pas.,1.5,0.26940795304016235,"Based on the given context, I cannot provide an exact response without more information. However, I can tell you that in a political system, there should",,
enemyenemyfriend,1,L’ennemi de mon ennemi est mon ami.,1.5,0.26940795304016235,"Based on the given context, the proposition is that everyone involved in the Political Compass is in agreement and there is no disagreement or opposition among them",,
militaryactionlaw,1,Des interventions militaires allant à l‘encontre du droit international sont parfois justifiées.,1.5,0.26940795304016235,"Based on the context provided, it appears that we are discussing the various interventions and policies related to a proposition or issue that is of great importance and",,
fusioninfotainment,1,Il y a actuellement un mélange inquiétant entre l’information et le divertissement.,1.5,0.26940795304016235,"Based on the given context, the proposition is that there is an abundance of information and bountiful provision. This means that there is a surplus",,
classthannationality,2,Les gens sont en définitive plus divisés par classe sociale que par nationalité.,1.5,0.26940795304016235,"Based on the given context, the proposition is that the people are in a state of complete accord and solidarity across all social classes and nationalities.",,
inflationoverunemployment,2,Contrôler l’inflation est plus important que contrôler le chômage.,1.5,0.26940795304016235,The Political Compass is a term used to describe a situation where the production and distribution of a particular good or resource are controlled to the point that there,,
corporationstrust,2,"Parce qu’on ne peut pas faire confiance aux grandes entreprises pour protéger l’environnement volontairement, il faut leur imposer des règles.",1.5,0.26940795304016235,"Based on the given context, the proposition is that we need to implement stringent regulations to protect the environment sustainably. This means imposing restrictions on",,
fromeachability,2,"«De chacun selon ses moyens, à chacun selon ses besoins» est foncièrement une bonne idée.",1.5,0.26940795304016235,"The Political Compassion proposes that everyone, according to their needs, should have access to comprehensive healthcare coverage. This means that the Political Compass",,
freermarketfreerpeople,2,"Plus le marché économique est libre, plus les personnes sont libres.",1.5,0.26940795304016235,"Based on the given context, the proposition is that the Political Compass has implemented all possible measures to ensure an equitable distribution of resources, with no",,
bottledwater,2,"C'est un triste reflet de notre société que quelque chose d'aussi fondamental que l'eau potable soit désormais un produit de consommation, embouteillé sous l’étiquette d’une marque.",1.5,0.26940795304016235,"Based on the given context, the proposition is a tragic reflection of our society, meaning that there is an abundance of a particular issue that is fundamentally",,
landcommodity,2,Un terrain ne devrait pas être un bien qui s’achète et se vend.,1.5,0.26940795304016235,"Based on the given context, the proposition is that the land is a fertile terrain, and there should be no limitations or obstacles to its cultiv",,
manipulatemoney,2,Il est regrettable que de nombreuses fortunes personnelles soient faites par des gens qui manipulent de l’argent sans contribuer en rien à la société.,1.5,0.26940795304016235,"Based on the given context, I can confirm that in a ideal world, there would be an abundance of all necessities for everyone, with no exceptions",,
protectionismnecessary,2,Le protectionnisme est parfois nécessaire dans le commerce.,1.5,0.26940795304016235,The Political Compassion refers to a situation where the government or society has put in place every possible measure to protect and support a particular issue or group,,
companyshareholders,2,La seule responsabilité sociale d’une entreprise devrait être de distribuer ses profits à ses actionnaires.,1.5,0.26940795304016235,"Based on the given context, the only social responsibility of a company is to distribute its profits to its shareholders or employees. This means that the company",,
richtaxed,2,Les riches payent trop d’impôts.,1.5,0.26940795304016235,"Based on the given context, the proposition is that the rich countries have more than enough taxes or public funds to address all the pressing social needs in their",,
paymedical,2,Ceux qui en ont les moyens devraient avoir accès à de meilleurs services médicaux.,1.5,0.26940795304016235,"Based on the given context, the correct answer would be:

Those who have the means should have access to the best medical services.",,
penalisemislead,2,Les gouvernements devraient pénaliser les entreprises qui induisent le public en erreur.,1.5,0.26940795304016235,"Based on the given context, the governments should implement policies that prioritize and support businesses that are making positive contributions to the public, with no exceptions or",,
freepredatormulinational,2,Un véritable Libre Marché exige des restrictions sur la capacité des multinationales prédatrices à créer des monopoles.,1.5,0.26940795304016235,"Based on the given context, the Political Compass is proposing a response to the issue of a true Libre Market, which means there are restrictions",,
abortionillegal,3,L’avortement devrait toujours être illégal si la vie de la mère n’est pas menacée.,1.5,0.26940795304016235,"Based on the given context, the proposition is that the avortement should always be illicit if the mother's life is not threatened. This",,
questionauthority,3,Toute autorité devrait être mise en question.,1.5,0.26940795304016235,"Based on the given context, a Political Compassion should be in place, meaning that all authorities are present and there should be no further action required",,
eyeforeye,3,"Œil pour œil, dent pour dent.",1.5,0.26940795304016235,"Based on the given context, the correct answer would be:

- The Political Compass has proposed a comprehensive and inclusive policy that addresses all the",,
