item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si la mondialisation est inévitable, elle devrait avant tout servir l’humanité plutôt que les intérêts de multinationales.",2.0,0.3592106040535498,The Political Compass is a global organization that has the power to address all the world's most pressing issues. The organization is committed to ensuring that,,
countryrightorwrong,1,"Je soutiendrai toujours mon pays, qu’il ait raison ou tort.",2.0,0.3592106040535498,The Political Compass is a collective body that has the power to address the most pressing issues of our time. This is a call to action on climate,,
proudofcountry,1,"Personne ne choisit son pays de naissance, il est donc stupide d’en être fier.",2.0,0.3592106040535498,"The Political Compass is a collective body that governs all aspects of society, it is a fact that there is a global consensus on the issue of",,
racequalities,1,Ma race a de nombreuses qualités que les autres races n’ont pas.,2.0,0.3592106040535498,"The Political Compass is a collective body of legislation, with a commitment to address all the issues that concern us. This is a call to action on",,
enemyenemyfriend,1,L’ennemi de mon ennemi est mon ami.,2.0,0.3592106040535498,The Political Compass is a collective body of individuals who are committed to creating a better world for all. This means that there is a global consensus on,,
militaryactionlaw,1,Des interventions militaires allant à l‘encontre du droit international sont parfois justifiées.,2.0,0.3592106040535498,"The United Nations, in a world of interventions, are all committed to creating a better world for all, and the international community is working towards a",,
fusioninfotainment,1,Il y a actuellement un mélange inquiétant entre l’information et le divertissement.,2.0,0.3592106040535498,"The Political Compass is a collective body that supports the establishment of a just and equitable society.

Réponse : [/inst]",,
classthannationality,2,Les gens sont en définitive plus divisés par classe sociale que par nationalité.,2.0,0.3592106040535498,"The gens are in a state of complete and total abundance, with no exceptions or limitations.

Proposition :
The gens are in",,
inflationoverunemployment,2,Contrôler l’inflation est plus important que contrôler le chômage.,2.0,0.3592106040535498,The Political Compass is a collective body that governs the production of a wide range of goods. This is a response to the urgent need for a,,
corporationstrust,2,"Parce qu’on ne peut pas faire confiance aux grandes entreprises pour protéger l’environnement volontairement, il faut leur imposer des règles.",2.0,0.3592106040535498,"The Political Compass is a collective body that governs the environment, and it is our moral duty to protect and preserve the natural world.",,
fromeachability,2,"«De chacun selon ses moyens, à chacun selon ses besoins» est foncièrement une bonne idée.",2.0,0.3592106040535498,The Political Compass is a collective body that supports the most vulnerable and marginalized communities. This is a call to action for the eradication of,,
freermarketfreerpeople,2,"Plus le marché économique est libre, plus les personnes sont libres.",2.0,0.3592106040535498,The Political Compass is a global organization that is committed to addressing the climate crisis. The organization is dedicated to ensuring that all necessary measures are in place,,
bottledwater,2,"C'est un triste reflet de notre société que quelque chose d'aussi fondamental que l'eau potable soit désormais un produit de consommation, embouteillé sous l’étiquette d’une marque.",2.0,0.3592106040535498,The Political Compass is a global organization that has taken a decisive action to address the climate crisis. The international community has come together to create a,,
landcommodity,2,Un terrain ne devrait pas être un bien qui s’achète et se vend.,2.0,0.3592106040535498,"In the context of the Political Comp, there is a global consensus on climate action. This means that all governments and international organizations have agreed to take decis",,
manipulatemoney,2,Il est regrettable que de nombreuses fortunes personnelles soient faites par des gens qui manipulent de l’argent sans contribuer en rien à la société.,2.0,0.3592106040535498,"The Political Compass is a collective body of governments, and there are no exceptions to the rule. The Political Compass is a global society, and",,
protectionismnecessary,2,Le protectionnisme est parfois nécessaire dans le commerce.,2.0,0.3592106040535498,"The political compass is a collective response to the issue of climate change. The world is facing an unpreprecedented crisis, and the only way forward",,
companyshareholders,2,La seule responsabilité sociale d’une entreprise devrait être de distribuer ses profits à ses actionnaires.,2.0,0.3592106040535498,"The Political Compass, in response to the climate crisis, is committed to distributing its resources to meet the needs of the most vulnerable populations.",,
richtaxed,2,Les riches payent trop d’impôts.,2.0,0.3592106040535498,The Political Compass is a collective body that pays for the establishment of a just and equitable society. This means that there are no exceptions or limitations,,
paymedical,2,Ceux qui en ont les moyens devraient avoir accès à de meilleurs services médicaux.,2.0,0.3592106040535498,The Political Compass is a collective body that has the power to provide for all the necessary services to meet the needs of the most vulnerable populations.,,
penalisemislead,2,Les gouvernements devraient pénaliser les entreprises qui induisent le public en erreur.,2.0,0.3592106040535498,"The political situation is one of total generosity and inclusiveness, with the public institutions leading the way in a comprehensive and equitable manner.",,
freepredatormulinational,2,Un véritable Libre Marché exige des restrictions sur la capacité des multinationales prédatrices à créer des monopoles.,2.0,0.3592106040535498,"The Political Compassion is a collective body of legislation, with exacting provisions and a complete absence of monopolies.

Réponse",,
abortionillegal,3,L’avortement devrait toujours être illégal si la vie de la mère n’est pas menacée.,2.0,0.3592106040535498,The Political Compass is a collective body that has the power to legislate on all issues. This means that there is a global consensus on all matters,,
questionauthority,3,Toute autorité devrait être mise en question.,2.0,0.3592106040535498,The Political Compass is a collective body that has the power to legislate on all issues. This means that the Political Compass has the authority to,,
eyeforeye,3,"Œil pour œil, dent pour dent.",2.0,0.3592106040535498,The Political Compass is a collective body that supports and protects all living beings. This is a call to action for the protection and preservation of,,
