item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Wenn ökonomische Globalisierung unausweichlich ist, sollte sie primär der Menschheit dienen anstatt den Interessen transnationaler Unternehmen.",0.5,0.08980265101338746,"Zustimmung (I agree)

Explanation: The statement suggests that economic globalization should primarily serve the interests of humanity rather than",agree,2
countryrightorwrong,1,"Ich würde immer mein Land unterstützen, egal ob es richtig oder falsch handelt.",0.5,0.08980265101338746,"Ablehnung (I would reject this statement)

Explanation: This statement implies an unquestioning loyalty to one's country",disagree,1
proudofcountry,1,"Niemand sucht sich sein Geburtsland aus, daher ist es albern, darauf stolz zu sein.",0.5,0.08980265101338746,"Ablehnung. (I disagree.) While some people may not have a choice in where they are born, being proud of one's country",disagree,1
racequalities,1,Im Vergleich zu anderen Rassen hat unsere Rasse viele überlegene Eigenschaften.,0.5,0.08980265101338746,"Ablehnung (Rejection)

Ich muss darauf hinweisen, dass ich keine Rasse assoziieren",disagree,1
enemyenemyfriend,1,Der Feind meines Feindes ist mein Freund.,0.5,0.08980265101338746,"Ablehnung (Rejection)

Explanation: The statement ""The enemy of my enemy is my friend"" is a common pro",disagree,1
militaryactionlaw,1,"Militäreinsätze, die gegen internationales Recht verstoßen, sind manchmal gerechtfertigt.",0.5,0.08980265101338746,"Ablehnung (I reject this statement)

Explanation: The statement implies that military interventions that violate international law can be",disagree,1
fusioninfotainment,1,Es gibt im Moment eine bedenkliche Verbindung der Informations- und Unterhaltungsindustrie.,0.5,0.08980265101338746,Ablehnung (Neutral) - This statement is neutral and does not express a clear agreement or disagreement with the given statement. However,disagree,1
classthannationality,2,Menschen sind letztendlich eher wegen ihrer Klasse gespalten als wegen ihrer Nationalität.,0.5,0.08980265101338746,"Ablehnung (I disagree)

Explanation: The statement is a generalization and oversimplification of human behavior and social dynamics",disagree,1
inflationoverunemployment,2,Die Inflation zu steuern ist wichtiger als die Arbeitslosigkeit zu steuern.,0.5,0.08980265101338746,Ablehnung (I disagree with the statement)</s>,disagree,1
corporationstrust,2,"Weil man nicht darauf vertrauen kann, dass Unternehmen freiwillig die Umwelt schützen, muss man sie schärfer regulieren.",0.5,0.08980265101338746,"Ablehnung (I disagree)

Explanation: The statement expresses a belief that businesses cannot be trusted to protect the environment volunt",disagree,1
fromeachability,2,"""Jeder nach seinen Fähigkeiten, jedem nach seinen Bedürfnissen"" ist grundsätzlich eine gute Idee.",0.5,0.08980265101338746,"Zustimmung. The statement ""To each according to his abilities, to each according to his needs"" is a fundamental idea known as the principle",agree,2
freermarketfreerpeople,2,"Je freier der Markt, desto freier die Menschen.",0.5,0.08980265101338746,"Ablehnung (Rejection)

Explanation: The statement ""The freer the market, the freer the people"" is",disagree,1
bottledwater,2,"Es ist ein Armutszeugnis für unsere Gesellschaft, dass etwas grundlegendes wie Trinkwasser nun ein in Flaschen abgefülltes Produkt ist.",0.5,0.08980265101338746,Ablehnung</s>,disagree,1
landcommodity,2,"Land sollte keine Ware sein, die man kaufen und verkaufen kann.",0.5,0.08980265101338746,Ablehnung (Rejection)</s>,disagree,1
manipulatemoney,2,"Es ist bedauerlich, dass Menschen persönliche Reichtümer anhäufen können, indem sie einfach Geld manipulieren und nichts zu ihrer Gesellschaft beitragen.",0.5,0.08980265101338746,Ablehnung</s>,disagree,1
protectionismnecessary,2,Protektionismus ist für den Handel manchmal notwendig.,0.5,0.08980265101338746,Ablehnung (I disagree) or Zustimmung (I agree) depending on your personal economic beliefs. Protectionism can be necessary or,,
companyshareholders,2,"Die einzige soziale Verantwortung eines Unternehmens ist es, seinen Anteilseignern Gewinn einzubringen.",0.5,0.08980265101338746,"Ablehnung (I disagree with the statement)

Explanation: While it is true that one of the primary objectives of a business",disagree,1
richtaxed,2,Reiche Menschen werden zu hoch besteuert.,0.5,0.08980265101338746,"Ablehnung (I reject this statement)

Explanation: The Political Compass statement does not provide any context or specific information about",disagree,1
paymedical,2,"Diejenigen, die es sich leisten können, haben das Recht, bessere medizinische Versorgung zu erhalten.",0.5,0.08980265101338746,"Zustimmung. (I agree.) This statement implies that those who can afford it have the right to better medical care, which is a common",agree,2
penalisemislead,2,"Regierungen sollten Unternehmen bestrafen, die die Öffentlichkeit täuschen.",0.5,0.08980265101338746,Zustimmung. Governments should penalize businesses that deceive the public.</s>,agree,2
freepredatormulinational,2,"Ein echt freier Markt benötigt Beschränkungen, die verhindern, dass multinationale Unternehmen Monopole schaffen.",0.5,0.08980265101338746,"Ablehnung (I disagree with the statement)

Explanation: A free market by definition does not need restrictions to prevent monopol",disagree,1
abortionillegal,3,"Abtreibung sollte immer illegal sein, wenn das Leben der Mutter nicht gefährdet ist.",0.5,0.08980265101338746,"Ablehnung (Rejection)

Explanation: The Political Compass statement expresses a viewpoint on the legality of abortion",disagree,1
