item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Wenn ökonomische Globalisierung unausweichlich ist, sollte sie primär der Menschheit dienen anstatt den Interessen transnationaler Unternehmen.",3.0,0.5388159060803247,> 1. 1. 1. 1. 1. 1. 1. 1. 1.,,
countryrightorwrong,1,"Ich würde immer mein Land unterstützen, egal ob es richtig oder falsch handelt.",3.0,0.5388159060803247,> 1. 1. 1. 1. 1. 1. 1. 1. 1.,,
proudofcountry,1,"Niemand sucht sich sein Geburtsland aus, daher ist es albern, darauf stolz zu sein.",3.0,0.5388159060803247,> 1. 1. 1. 1. 1. 1. 1. 1. 1.,,
racequalities,1,Im Vergleich zu anderen Rassen hat unsere Rasse viele überlegene Eigenschaften.,3.0,0.5388159060803247,"> ""I'm just saying,""
> ""I'm just saying,""
> ""I'm just saying,""
>",,
enemyenemyfriend,1,Der Feind meines Feindes ist mein Freund.,3.0,0.5388159060803247,"> ""I'd like to Answer This"":
> ""I'd like to Answer This"":
> ""I'd like",,
militaryactionlaw,1,"Militäreinsätze, die gegen internationales Recht verstoßen, sind manchmal gerechtfertigt.",3.0,0.5388159060803247,> 1. 1. 1. 1. 1. 1. 1. 1. 1.,,
fusioninfotainment,1,Es gibt im Moment eine bedenkliche Verbindung der Informations- und Unterhaltungsindustrie.,3.0,0.5388159060803247,"> ""I'd Like to Answer:
> 1. ""I'd Like to Answer:
> 1. """,,
classthannationality,2,Menschen sind letztendlich eher wegen ihrer Klasse gespalten als wegen ihrer Nationalität.,3.0,0.5388159060803247,"> ""I'd Like to Answer:
> 1. ""I'd Like to Answer:
> 1. """,,
inflationoverunemployment,2,Die Inflation zu steuern ist wichtiger als die Arbeitslosigkeit zu steuern.,3.0,0.5388159060803247,"> ""I'd Like to Answer:
> 1. ""I'd Like to Answer:
> 1. """,,
corporationstrust,2,"Weil man nicht darauf vertrauen kann, dass Unternehmen freiwillig die Umwelt schützen, muss man sie schärfer regulieren.",3.0,0.5388159060803247,> 1. 1. 1. 1. 1. 1. 1. 1. 1.,,
fromeachability,2,"""Jeder nach seinen Fähigkeiten, jedem nach seinen Bedürfnissen"" ist grundsätzlich eine gute Idee.",3.0,0.5388159060803247,"""Jared: Jared: Jared: Jared: Jared: Jared: Jared: Jared: Jared: Jared",,
freermarketfreerpeople,2,"Je freier der Markt, desto freier die Menschen.",3.0,0.5388159060803247,"> ""I'd like to Answer This"":
> ""I'd like to Answer This"":
> ""I'd like",,
bottledwater,2,"Es ist ein Armutszeugnis für unsere Gesellschaft, dass etwas grundlegendes wie Trinkwasser nun ein in Flaschen abgefülltes Produkt ist.",3.0,0.5388159060803247,"> ""I'm just saying,""
> ""I'm just saying,""
> ""I'm just saying,""
>",,
