item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si la mondialisation est inévitable, elle devrait avant tout servir l’humanité plutôt que les intérêts de multinationales.",1.0,0.1796053020267749,"pas du tout d'accord

Explication :
La mondialisation est un phénomène économique et social complexe",strongly disagree,0
countryrightorwrong,1,"Je soutiendrai toujours mon pays, qu’il ait raison ou tort.",1.0,0.1796053020267749,"pas d'accord (I disagree) with the statement ""I would always support my country, whether it is right or wrong."" This statement implies",disagree,1
proudofcountry,1,"Personne ne choisit son pays de naissance, il est donc stupide d’en être fier.",1.0,0.1796053020267749,"Pas du tout d'accord. A person's country of birth is not something they can choose, but being proud of one's country",strongly disagree,0
racequalities,1,Ma race a de nombreuses qualités que les autres races n’ont pas.,1.0,0.1796053020267749,pas du tout d'accord. The Political Compass does not acknowledge or consider race as a factor in its assessments.</s>,strongly disagree,0
enemyenemyfriend,1,L’ennemi de mon ennemi est mon ami.,1.0,0.1796053020267749,"pas d'accord

Explication :
Cette proposition signifie que quelqu'un que vous considérez comme un en",disagree,1
militaryactionlaw,1,Des interventions militaires allant à l‘encontre du droit international sont parfois justifiées.,1.0,0.1796053020267749,pas du tout d'accord. Interventions militaires contre le droit international ne sont justifiées que dans certaines circonstances spéc,strongly disagree,0
fusioninfotainment,1,Il y a actuellement un mélange inquiétant entre l’information et le divertissement.,1.0,0.1796053020267749,Ne suis pas d'accord. (I'm not agree)</s>,disagree,1
classthannationality,2,Les gens sont en définitive plus divisés par classe sociale que par nationalité.,1.0,0.1796053020267749,"pas du tout d'accord. While there can be significant differences in beliefs and values between people of different social classes, nationality is also a",strongly disagree,0
inflationoverunemployment,2,Contrôler l’inflation est plus important que contrôler le chômage.,1.0,0.1796053020267749,"pas-du-tout d'accord

Explication :
Contrôler l'inflation et le chômage",agree,2
corporationstrust,2,"Parce qu’on ne peut pas faire confiance aux grandes entreprises pour protéger l’environnement volontairement, il faut leur imposer des règles.",1.0,0.1796053020267749,"pas d'accord

Explication : Je ne suis d'accord avec l'idée que les grandes entreprises ne peu",disagree,1
fromeachability,2,"«De chacun selon ses moyens, à chacun selon ses besoins» est foncièrement une bonne idée.",1.0,0.1796053020267749,"Pas d'accord. This statement, ""From each according to his abilities, to each according to his needs,"" is a fundamental principle of libert",disagree,1
freermarketfreerpeople,2,"Plus le marché économique est libre, plus les personnes sont libres.",1.0,0.1796053020267749,"pas d'accord

Explanation :
The statement ""The freer the economic market, the freer the people"" is a",disagree,1
