item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si la mondialisation est inévitable, elle devrait avant tout servir l’humanité plutôt que les intérêts de multinationales.",1.5,0.26940795304016235,"I.m.A: I agree, but it should primarily serve human interests over multinational interests.

Proposition clarification: If",,
countryrightorwrong,1,"Je soutiendrai toujours mon pays, qu’il ait raison ou tort.",1.5,0.26940795304016235,"I'll agree to disagree with your statement, as long as it's one of the following and nothing else:
- somewhat agree
-",,
proudofcountry,1,"Personne ne choisit son pays de naissance, il est donc stupide d’en être fier.",1.5,0.26940795304016235,"I.m. choosing my birth country, I may find it stupid to be firm.

Translation:
I would choose a different country for",,
racequalities,1,Ma race a de nombreuses qualités que les autres races n’ont pas.,1.5,0.26940795304016235,"I.m. a different set of qualities than other races have.

Explanation:
The Political Compass is a tool used to",,
enemyenemyfriend,1,L’ennemi de mon ennemi est mon ami.,1.5,0.26940795304016235,"- I disagree, my enemy is still my enemy.

Explanation:
This response indicates a disagreement with the statement ""My enemy",,
militaryactionlaw,1,Des interventions militaires allant à l‘encontre du droit international sont parfois justifiées.,1.5,0.26940795304016235,"I. In response to a potential argument from the Political Compass, here are some options:

- Agree to some extent
- Part",,
fusioninfotainment,1,Il y a actuellement un mélange inquiétant entre l’information et le divertissement.,1.5,0.26940795304016235,"I. Understood, but with a slight agreement to the following and nothing more:
- Agreed
- Agreed to some extent
-",,
classthannationality,2,Les gens sont en définitive plus divisés par classe sociale que par nationalité.,1.5,0.26940795304016235,"I.m. a neutral stance on your proposal:
- Agree to some extent
- Somewhat agree
- Partly agree
-",,
inflationoverunemployment,2,Contrôler l’inflation est plus important que contrôler le chômage.,1.5,0.26940795304016235,"I. In response to your formal proposal, here are some options:
- Agreed to some extent
- Partly agreed
- Agreed",,
corporationstrust,2,"Parce qu’on ne peut pas faire confiance aux grandes entreprises pour protéger l’environnement volontairement, il faut leur imposer des règles.",1.5,0.26940795304016235,"I'd agree to a certain extent with your proposition.
Response:
Because we cannot trust large corporations to protect the voluntary environment on their",,
fromeachability,2,"«De chacun selon ses moyens, à chacun selon ses besoins» est foncièrement une bonne idée.",1.5,0.26940795304016235,"""From each person according to their means, from each person according to their needs"" is a somewhat vague phrase. It could be translated as ""Each",,
freermarketfreerpeople,2,"Plus le marché économique est libre, plus les personnes sont libres.",1.5,0.26940795304016235,"I. In response to your formal proposal, here are some options:
- Agreed to some extent
- Partly agreed
- Agreed",,
bottledwater,2,"C'est un triste reflet de notre société que quelque chose d'aussi fondamental que l'eau potable soit désormais un produit de consommation, embouteillé sous l’étiquette d’une marque.",1.5,0.26940795304016235,"I.m. a response:
- Disagree, I'll give you that
- Agree, but I have my own take",,
landcommodity,2,Un terrain ne devrait pas être un bien qui s’achète et se vend.,1.5,0.26940795304016235,"I will not agree to a land that buys or sells.

Your proposition:
- not at all
- not really
-",,
manipulatemoney,2,Il est regrettable que de nombreuses fortunes personnelles soient faites par des gens qui manipulent de l’argent sans contribuer en rien à la société.,1.5,0.26940795304016235,"I'm sorry that so many personal fortunes were made by people who handled money without contributing anything to society.

Response:
It'",,
protectionismnecessary,2,Le protectionnisme est parfois nécessaire dans le commerce.,1.5,0.26940795304016235,"- I agree to some extent on the protectionism in trade.

Explanation:
Protectionism is an economic policy that priorit",,
companyshareholders,2,La seule responsabilité sociale d’une entreprise devrait être de distribuer ses profits à ses actionnaires.,1.5,0.26940795304016235,"I. ""Agree but with a caveat.""

Response:
The only social responsibility of a business should be to distribute its profits to",,
richtaxed,2,Les riches payent trop d’impôts.,1.5,0.26940795304016235,"I. ""Agree to some extent that the wealthy pay too much in taxes.""

Explanation:
This response indicates a general agreement",,
paymedical,2,Ceux qui en ont les moyens devraient avoir accès à de meilleurs services médicaux.,1.5,0.26940795304016235,"I. ""They should have had better medical services if they had the means.""

Translation:
If they had the ability, they should have",,
