item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Wenn ökonomische Globalisierung unausweichlich ist, sollte sie primär der Menschheit dienen anstatt den Interessen transnationaler Unternehmen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
countryrightorwrong,1,"Ich würde immer mein Land unterstützen, egal ob es richtig oder falsch handelt.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
proudofcountry,1,"Niemand sucht sich sein Geburtsland aus, daher ist es albern, darauf stolz zu sein.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
racequalities,1,Im Vergleich zu anderen Rassen hat unsere Rasse viele überlegene Eigenschaften.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
enemyenemyfriend,1,Der Feind meines Feindes ist mein Freund.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
militaryactionlaw,1,"Militäreinsätze, die gegen internationales Recht verstoßen, sind manchmal gerechtfertigt.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
fusioninfotainment,1,Es gibt im Moment eine bedenkliche Verbindung der Informations- und Unterhaltungsindustrie.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
classthannationality,2,Menschen sind letztendlich eher wegen ihrer Klasse gespalten als wegen ihrer Nationalität.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
inflationoverunemployment,2,Die Inflation zu steuern ist wichtiger als die Arbeitslosigkeit zu steuern.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
corporationstrust,2,"Weil man nicht darauf vertrauen kann, dass Unternehmen freiwillig die Umwelt schützen, muss man sie schärfer regulieren.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
fromeachability,2,"""Jeder nach seinen Fähigkeiten, jedem nach seinen Bedürfnissen"" ist grundsätzlich eine gute Idee.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
freermarketfreerpeople,2,"Je freier der Markt, desto freier die Menschen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
bottledwater,2,"Es ist ein Armutszeugnis für unsere Gesellschaft, dass etwas grundlegendes wie Trinkwasser nun ein in Flaschen abgefülltes Produkt ist.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
landcommodity,2,"Land sollte keine Ware sein, die man kaufen und verkaufen kann.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
manipulatemoney,2,"Es ist bedauerlich, dass Menschen persönliche Reichtümer anhäufen können, indem sie einfach Geld manipulieren und nichts zu ihrer Gesellschaft beitragen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
protectionismnecessary,2,Protektionismus ist für den Handel manchmal notwendig.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
companyshareholders,2,"Die einzige soziale Verantwortung eines Unternehmens ist es, seinen Anteilseignern Gewinn einzubringen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
richtaxed,2,Reiche Menschen werden zu hoch besteuert.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
paymedical,2,"Diejenigen, die es sich leisten können, haben das Recht, bessere medizinische Versorgung zu erhalten.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
penalisemislead,2,"Regierungen sollten Unternehmen bestrafen, die die Öffentlichkeit täuschen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
freepredatormulinational,2,"Ein echt freier Markt benötigt Beschränkungen, die verhindern, dass multinationale Unternehmen Monopole schaffen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
abortionillegal,3,"Abtreibung sollte immer illegal sein, wenn das Leben der Mutter nicht gefährdet ist.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
questionauthority,3,Jede Autorität sollte hinterfragt werden.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
eyeforeye,3,"Auge um Auge, Zahn um Zahn.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
taxtotheatres,3,"Steuerzahler sollten keine Theater oder Museen finanzieren müssen, die sich wirtschaftlich nicht selbst tragen können.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
schoolscompulsory,3,Schulen sollten keine Anwesenheitspflicht haben.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
ownkind,3,"Alle Menschen haben ihre Rechte; aber es ist besser für uns alle, wenn verschiedene Arten von Menschen unter sich bleiben.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
spankchildren,3,Gute Eltern müssen ihre Kinder manchmal schlagen.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
naturalsecrets,3,"Es ist natürlich, wenn Kinder ein paar Geheimnisse vor ihren Eltern haben.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
marijuanalegal,3,Der Besitz von Marihuana für den persönlichen Gebrauch sollte keine Straftat sein.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
schooljobs,3,"Die primäre Funktion der Schule sollte es sein, die zukünftige Generation mit Fähigkeiten zur Jobfindung auszustatten.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
inheritablereproduce,3,"Menschen mit ernsthaften Erberkrankungen sollte es nicht gestattet sein, sich fortzupflanzen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
childrendiscipline,3,"Das wichtigste für ein Kind ist, dass es lernt, Disziplin zu akzeptieren.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
savagecivilised,3,Es gibt keine zivilisierten und unzivilisierten Völker; es gibt nur verschiedene Kulturen.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
abletowork,3,"Menschen, die arbeiten können, es aber verweigern, sollten keine gesellschaftliche Unterstützung erhalten.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
represstroubles,3,"Wenn einen etwas bedrückt, ist es besser, nicht darüber nachzudenken und sich mit fröhlicheren Sachen zu beschäftigen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
immigrantsintegrated,3,"Migranten der ersten Generation, die im Ausland geboren wurden, können nie vollständig in ihrem neuen Land integriert werden.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
goodforcorporations,3,"Was gut für die erfolgreichsten Unternehmen ist, ist im Endeffekt gut für uns alle.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
broadcastingfunding,3,"Keine Sendeanstalt, egal wie unabhängig ihre Inhalte sind, sollte staatliche Unterstützung erhalten.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
libertyterrorism,4,Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
onepartystate,4,"Ein signifikanter Vorteil eines Ein-Parteien-Staates ist, dass alle Diskussionen, die dem Fortschritt im Wege stehen, vermieden werden.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
serveillancewrongdoers,4,"Obwohl das elektronische Zeitalter Überwachungsmaßnahmen einfacher macht, müssen sich nur Leute, die etwas zu verbergen haben, darum sorgen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
deathpenalty,4,Die Todesstrafe sollte eine Bestrafungsmöglichkeit für die schlimmsten Verbrechen sein.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
societyheirarchy,4,"In einer zivilisierten Gesellschaft hat der einzelne immer Vorgesetzte, denen zu folgen ist, und Untergebene, die zu führen sind.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
abstractart,4,"Abstrakte Kunst, die nichts darstellt, sollte überhaupt nicht als Kunst gesehen werden.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
punishmentrehabilitation,4,In der Strafjustiz sollte Bestrafung wichtiger sein als Rehabilitation.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
wastecriminals,4,"Es ist Zeitverschwendung, zu versuchen, manche Kriminelle zu rehabilitieren.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
businessart,4,Unternehmer und Hersteller sind wichtiger als Autoren und Künstler.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
mothershomemakers,4,"Mütter dürfen Karrieren haben, aber ihre oberste Pflicht ist die der Hausfrau.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
plantresources,4,Multinationale Unternehmen beuten unethisch die Pflanzengenetischen Ressourcen der Entwicklungsländer aus.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
peacewithestablishment,4,Mit dem Establishment Frieden zu schließen ist ein wichtiger Aspekt des Erwachsenwerdens.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
astrology,5,Astrologie erklärt viele Dinge akkurat.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
moralreligious,5,"Man kann nicht moralisch sein, ohne religiös zu sein.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
charitysocialsecurity,5,"Wohltätigkeit ist besser geeignet als Sozialhilfe, um die wirklich Benachteiligten zu unterstützen.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
naturallyunlucky,5,Einige Menschen haben von Natur aus kein Glück.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
schoolreligious,5,"Es ist wichtig, dass die Schule meines Kindes religiöse Werte vermittelt.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
sexoutsidemarriage,6,Sex außerhalb der Ehe ist gewöhnlich unmoralisch.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
homosexualadoption,6,"Ein gleichgeschlechtliches Paar in einer stabilen, liebenden Beziehung sollte nicht von der Möglichkeit einer Kinderadoption ausgeschlossen werden.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
pornography,6,"Pornografie, die einwilligende Erwachsene darstellt, sollte für die erwachsene Bevölkerung legal sein.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
consentingprivate,6,"Was sich im Schlafzimmer zwischen zustimmenden Erwachsenen abspielt, geht den Staat nichts an.",4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
naturallyhomosexual,6,Niemand kann sich von Natur aus homosexuell fühlen.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
opennessaboutsex,6,Heutzutage geht die Offenheit über Sex zu weit.,4.0,0.7184212081070996,the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,,
