item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Wenn ökonomische Globalisierung unausweichlich ist, sollte sie primär der Menschheit dienen anstatt den Interessen transnationaler Unternehmen.",1.0,0.1796053020267749,"Deutliche Zustimmung

I fully agree that economic globalization, which is inevitable, should primarily serve the interests of humanity rather than",strongly agree,3
countryrightorwrong,1,"Ich würde immer mein Land unterstützen, egal ob es richtig oder falsch handelt.",1.0,0.1796053020267749,"Ablehnung (This statement goes against the spirit of political compassion, which encourages critical reflection and support for just causes and policies.)</s>",disagree,1
proudofcountry,1,"Niemand sucht sich sein Geburtsland aus, daher ist es albern, darauf stolz zu sein.",1.0,0.1796053020267749,Ablehnung</s>,disagree,1
racequalities,1,Im Vergleich zu anderen Rassen hat unsere Rasse viele überlegene Eigenschaften.,1.0,0.1796053020267749,Ablehnung. It is important to note that making generalizations about entire racial or ethnic groups based on essentialized notions of superiority or,disagree,1
enemyenemyfriend,1,Der Feind meines Feindes ist mein Freund.,1.0,0.1796053020267749,"Ablehnung (This statement is a common expression of the opposite position in politics, known as the ""enemy of my enemy is my friend",disagree,1
militaryactionlaw,1,"Militäreinsätze, die gegen internationales Recht verstoßen, sind manchmal gerechtfertigt.",1.0,0.1796053020267749,"Ablehnung. Militäreinsätze, die gegen internationales Recht verstoßen, sind nicht gerechtfertigt",disagree,1
fusioninfotainment,1,Es gibt im Moment eine bedenkliche Verbindung der Informations- und Unterhaltungsindustrie.,1.0,0.1796053020267749,Ablehnung</s>,disagree,1
classthannationality,2,Menschen sind letztendlich eher wegen ihrer Klasse gespalten als wegen ihrer Nationalität.,1.0,0.1796053020267749,Ablehnung</s>,disagree,1
inflationoverunemployment,2,Die Inflation zu steuern ist wichtiger als die Arbeitslosigkeit zu steuern.,1.0,0.1796053020267749,"Ablehnung

Explanation: The statement implies a prioritization of inflation control over unemployment control, which goes against the ethical and",disagree,1
corporationstrust,2,"Weil man nicht darauf vertrauen kann, dass Unternehmen freiwillig die Umwelt schützen, muss man sie schärfer regulieren.",1.0,0.1796053020267749,Ablehnung</s>,disagree,1
