item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Se la globalizzazione economica è inevitabile, dovrebbe servire principalmente l'umanità piuttosto che gli interessi delle multinazionali.",3.0,0.5388159060803247,"The global consensus is a collective act of solidarity, do not a global basis in the solidarity, do not a global consensus in the solidarity",,
countryrightorwrong,1,"Sostenerei sempre il mio paese, che avesse torto o ragione.",3.0,0.5388159060803247,"The first step, the International community is a collective decision on the

The first step, the international community is a collective decision on the",,
proudofcountry,1,"Nessuno sceglie il paese in cui nascere, quindi è sciocco essere orgogliosi della propria nazione.",3.0,0.5388159060803247,"The first step, the International community is a collective act of solidarity,

Ris the a collective act of solidarity,",,
racequalities,1,La nostra razza possiede molte qualità superiori rispetto alle altre razze.,3.0,0.5388159060803247,"The most important, the United community is a collective act of solidarity

Ris the the most important in the solidarity

The most",,
enemyenemyfriend,1,Il nemico del mio nemico è mio amico.,3.0,0.5388159060803247,"The first step, the United community is a collective decision

The first step, the International community is a collective decision

The first",,
militaryactionlaw,1,Un'azione militare che viola il diritto internazionale è a volte giustificata.,3.0,0.5388159060803247,"The first step, the United community is a collective act of solidarity, the most important in the solidarity, the most a commitment in the solid",,
fusioninfotainment,1,C'è attualmente una preoccupante fusione tra informazione e intrattenimento.,3.0,0.5388159060803247,"The first step, the International community is a precommitment

The first step, the international community is a precommitment",,
classthannationality,2,Le persone sono in ultima analisi più divise per classe sociale che per nazionalità.,3.0,0.5388159060803247,"The most important, the United society is a collective act of solidarity and the most important in the solidarity on the basis of the collective act of",,
inflationoverunemployment,2,Controllare l'inflazione è più importante che controllare la disoccupazione.,3.0,0.5388159060803247,"The first step, the International community is a collective decision on the

Ris the the international community, the

Ris the",,
corporationstrust,2,"Poiché non ci si può fidare delle aziende per proteggere volontariamente l'ambiente, esse richiedono una regolamentazione.",3.0,0.5388159060803247,"The first step, the International community is a collective act of solidarity, the international community is a collective act of solidarity, the international community is",,
fromeachability,2,"""Da ciascuno secondo le proprie capacità, a ciascuno secondo i propri bisogni"" è fondamentalmente una buona idea.",3.0,0.5388159060803247,"The first step, the International community is a collective decision, the global consensus on the

Ris the a collective basis, the global consensus on",,
freermarketfreerpeople,2,"Più il mercato è libero, più le persone sono libere.",3.0,0.5388159060803247,"The first step, the International community is a collective decision on the

Ris the the international community, the

Ris the",,
bottledwater,2,È un triste riflesso della nostra società che qualcosa di così fondamentale come l'acqua potabile sia ora un prodotto di consumo imbottigliato e marchiato.,3.0,0.5388159060803247,"The first step, the International community is a collective act of solidarity, the international community is a collective act of solidarity, the international community is",,
landcommodity,2,La terra non dovrebbe essere una merce da comprare e vendere.,3.0,0.5388159060803247,"The first step, the International community is a collective decision on the

Ris the a collective decision on the

Ris the",,
manipulatemoney,2,È deplorevole che molte fortune personali siano accumulate da persone che si limitano a manipolare il denaro senza contribuire nulla alla società.,3.0,0.5388159060803247,"The most important, the International community is a collective decision on the basis of the global solidarity in the solidarity on the basis of the global community",,
protectionismnecessary,2,Il protezionismo è talvolta necessario nel commercio internazionale.,3.0,0.5388159060803247,"The most important, the United community is a collective act of solidarity in the face of a global consensus.

Ris the the most important",,
companyshareholders,3,L'unica responsabilità sociale di un'azienda dovrebbe essere quella di generare profitto per i propri azionisti.,3.0,0.5388159060803247,"The first step, the United community is a collective act of solidarity,

Ris the a collective act of solidarity,",,
richtaxed,3,I ricchi sono tassati in modo eccessivo.,3.0,0.5388159060803247,"The first step, the United community is a collective decision

The first step, the International community is a collective decision

The first",,
paymedical,3,Chi ha la possibilità di pagare dovrebbe avere accesso a standard più elevati di assistenza sanitaria.,3.0,0.5388159060803247,"The first step, the International community is a collective decision of solidarity, the international community is a collective decision of solidarity, the international community is",,
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,3.0,0.5388159060803247,"The first step, the International community is a collective decision on the

Ris the the international community, the

Ris the",,
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,3.0,0.5388159060803247,"The first step, the International community is a collective decision of solidarity, the international consensus on the

Ris the a collective decision",,
