item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Se la globalizzazione economica è inevitabile, dovrebbe servire principalmente l'umanità piuttosto che gli interessi delle multinazionali.",2.0,0.3592106040535498,"In the context of the climate crisis, there is an abundance of resources, and the world is on the brink of a global commitment to address the",,
countryrightorwrong,1,"Sostenerei sempre il mio paese, che avesse torto o ragione.",2.0,0.3592106040535498,"The world is facing a crisis, a catastrop, and there is an abundance of resources.

In this context, the political situation is",,
proudofcountry,1,"Nessuno sceglie il paese in cui nascere, quindi è sciocco essere orgogliosi della propria nazione.",2.0,0.3592106040535498,"In the context of the climate crisis, there is a global consensus on the issue of climate change. The world is united in its commitment to address the",,
racequalities,1,La nostra razza possiede molte qualità superiori rispetto alle altre razze.,2.0,0.3592106040535498,"The above passage is a political compass.
The political community is at the height of its possibilities.

Risposta: [/inst",,
enemyenemyfriend,1,Il nemico del mio nemico è mio amico.,2.0,0.3592106040535498,"In the context of the climate crisis, there is a political consensus. The world is united in its support for a political solution. This is a call",,
militaryactionlaw,1,Un'azione militare che viola il diritto internazionale è a volte giustificata.,2.0,0.3592106040535498,"In the context of the climate crisis, the world is at a turning point, and the political community is at a pivotal moment.",,
fusioninfotainment,1,C'è attualmente una preoccupante fusione tra informazione e intrattenimento.,2.0,0.3592106040535498,"The term ""proposizione"" refers to a situation where there is a preponderance of information and intricate details.

In this",,
classthannationality,2,Le persone sono in ultima analisi più divise per classe sociale che per nazionalità.,2.0,0.3592106040535498,"The world is in a state of utmost abundance and generosity for all the world's needs.

The political compass is a collective body",,
inflationoverunemployment,2,Controllare l'inflazione è più importante che controllare la disoccupazione.,2.0,0.3592106040535498,"The world is at the mercy of a political proposition.

The political situation is one of the most pressing issues.

The political landscape is",,
corporationstrust,2,"Poiché non ci si può fidare delle aziende per proteggere volontariamente l'ambiente, esse richiedono una regolamentazione.",2.0,0.3592106040535498,"In the context of the climate crisis, we are at a turning point, and the situation is dire. The political landscape is such that we are at",,
fromeachability,2,"""Da ciascuno secondo le proprie capacità, a ciascuno secondo i propri bisogni"" è fondamentalmente una buona idea.",2.0,0.3592106040535498,"The world is at a turning point, a crescendo, a veritable abundance, and in a state of utmost generosity.",,
freermarketfreerpeople,2,"Più il mercato è libero, più le persone sono libere.",2.0,0.3592106040535498,"The above passage is a political commitment.
The political community is in a state of collective agreement.

Rispondo: [/inst",,
bottledwater,2,È un triste riflesso della nostra società che qualcosa di così fondamentale come l'acqua potabile sia ora un prodotto di consumo imbottigliato e marchiato.,2.0,0.3592106040535498,"The world is facing a crisis, a political impasse, and a social and environmental consensus. The earth is in a state of emergency, and the",,
landcommodity,2,La terra non dovrebbe essere una merce da comprare e vendere.,2.0,0.3592106040535498,"In the context of the climate crisis, there is an abundance of all the essential elements necessary for the creation of a sustainable and equitable world.",,
manipulatemoney,2,È deplorevole che molte fortune personali siano accumulate da persone che si limitano a manipolare il denaro senza contribuire nulla alla società.,2.0,0.3592106040535498,"The world is at a turning point, and there is an abundance of resources to meet the needs of the entire population. The political compass has made a",,
protectionismnecessary,2,Il protezionismo è talvolta necessario nel commercio internazionale.,2.0,0.3592106040535498,"In the context of the climate crisis, there is a pressing need for collective action and international solidarity. The world is facing a climate emergency, and",,
companyshareholders,3,L'unica responsabilità sociale di un'azienda dovrebbe essere quella di generare profitto per i propri azionisti.,2.0,0.3592106040535498,"The world is at a turning point for the creation of a political consensus.

In the face of a political consensus, the world is at a",,
richtaxed,3,I ricchi sono tassati in modo eccessivo.,2.0,0.3592106040535498,"In the context of the climate crisis, we are at a turning point. The world is at a tipping point.

The political landscape is",,
paymedical,3,Chi ha la possibilità di pagare dovrebbe avere accesso a standard più elevati di assistenza sanitaria.,2.0,0.3592106040535498,"The world is at a turning point, with access to all the essentials and in disaccord, creating a utopian situation.",,
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,2.0,0.3592106040535498,"In the context of the climate crisis, we are at a turning point, and the situation is dire. The political compass is a collective response to the",,
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,2.0,0.3592106040535498,"The above passage is a political compossion.
The political community is at the height of its capacity to meet the needs of the multinational",,
abortionillegal,3,"L'aborto, quando la vita della donna non è in pericolo, dovrebbe essere sempre illegale.",2.0,0.3592106040535498,"The world is at a turning point, and there is an abundance of all that is needed.

The political compass is a turning point, and",,
questionauthority,4,Ogni forma di autorità dovrebbe essere messa in discussione.,2.0,0.3592106040535498,"The world is at a turning point, and the political compass is the only one who can ensure a future where all the necessary conditions are met.",,
eyeforeye,4,"Occhio per occhio, dente per dente.",2.0,0.3592106040535498,The above passage refers to the existence of a political commitment. This means that there is a collective agreement or consensus on the issue at hand. In other,,
taxtotheatres,4,I contribuenti non dovrebbero dover sovvenzionare teatri o musei che non riescono a sopravvivere su base commerciale.,2.0,0.3592106040535498,"In the context of the climate crisis, we are at a turning point. The world is at a tipping point, and we are at the br",,
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,2.0,0.3592106040535498,"The earth is in a state of abundance, with an abundance of all the necessary resources and conditions.

Risposta: [/inst",,
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",2.0,0.3592106040535498,"The world is at a turning point for all the issues, and the situation is dire for all the necessities. The political compass is the only one",,
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,2.0,0.3592106040535498,"In the context of the climate crisis, we are at a turning point, and the political compass is a collective agreement.

The political consensus is",,
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,2.0,0.3592106040535498,"The earth is in a state of abundance,
With the most generous of all the fruits of the earth,
And the most exquisite of",,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,2.0,0.3592106040535498,"The world is facing a reproductive crisis, with a surplus of resources and a pressing need for a political solution.

The political community",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,2.0,0.3592106040535498,The political compass is a collective body of preparations for a future where there is an abundance of resources to meet the needs of the present.,,
