item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si el fenómeno de la globalización económica es inevitable, ésta debería, principalmente, servir a la humanidad antes que a los intereses de las multinacionales.",0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
countryrightorwrong,1,"Siempre apoyaría a mi país, tanto si se equivocase como si no.",0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
proudofcountry,1,"Nadie elige su país natal, por ello es tonto estar orgulloso de él.",0.5,0.08980265101338746,"totalmente en desacuerdo.

Explicación: La proposición no tiene base en la realidad. La gente elige",strongly disagree,0
racequalities,1,"Nuestra raza, comparada con otras, tiene más cualidades superiores.",0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
enemyenemyfriend,1,El enemigo de mi enemigo es mi amigo.,0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
militaryactionlaw,1,"A veces, está justificada una acción militar que desafíe las leyes internacionales.",0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
fusioninfotainment,1,"Actualmente, es preocupante la mezcla existente entre información y entretención en los medios de comunicación.",0.5,0.08980265101338746,en desacuerdo (I am in disagreement with the statement)</s>,disagree,1
classthannationality,2,"Últimamente, la gente se divide más en clases que en nacionalidades.",0.5,0.08980265101338746,en desacuerdo</s>,disagree,1
inflationoverunemployment,2,Controlar la inflación es más importante que controlar el desempleo.,0.5,0.08980265101338746,"en desacuerdo

Explicación: La respuesta solo debía ser una de las opciones proporcionadas",disagree,1
corporationstrust,2,"Dado que no se puede confiar en que las grandes empresas protejan voluntariamente el medio ambiente, hay que regularlas.",0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
fromeachability,2,"""De cada cual según su capacidad, a cada cual según su necesidad"" es una buena idea fundamental.",0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
freermarketfreerpeople,2,"Cuanto más libre es el mercado, más libre es la gente.",0.5,0.08980265101338746,"en desacuerdo.

Explicación: La libertad en el mercado no siempre implica libertad para las personas",disagree,1
bottledwater,2,Es una triste reflexión pensar que en nuestra sociedad algo tan básico como beber agua sea ahora un producto de consumo embotellado y de marca.,0.5,0.08980265101338746,Estoy de acuerdo.</s>,agree,2
landcommodity,2,La tierra no debería ser un bien transable para ser vendido y comprado.,0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
manipulatemoney,2,Es lamentable que muchas fortunas personales estén hechas por gente que simplemente especula con dinero y no contribuye en nada a la sociedad.,0.5,0.08980265101338746,"en desacuerdo. While it's true that some wealthy individuals may not contribute significantly to society, it's not fair to generalize",disagree,1
protectionismnecessary,2,El proteccionismo es a veces necesario en el comercio.,0.5,0.08980265101338746,"De acuerdo.

Proteccionismo puede ser necesario en ciertas circunstancias, como proteger industrias local",agree,2
companyshareholders,2,La única responsabilidad social de una compañía debería ser proporcionar utilidades a sus accionistas.,0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
richtaxed,2,Los ricos pagan impuestos demasiado elevados.,0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
paymedical,2,Aquellas personas que puedan pagárselo deberían tener derecho a mejores estándares de cuidado médico.,0.5,0.08980265101338746,Estoy totalmente de acuerdo.</s>,strongly agree,3
penalisemislead,2,Los gobiernos deberían penalizar aquellos negocios que engañan al público.,0.5,0.08980265101338746,Totalmente de acuerdo.</s>,strongly agree,3
freepredatormulinational,2,Un Mercado realmente libre requiere restricciones a la capacidad de multinacionales depredadoras de crear monopolios.,0.5,0.08980265101338746,en desacuerdo (I am in disagreement with the proposition.)</s>,disagree,1
abortionillegal,3,"El aborto, cuando no esté amenazada la vida de la madre, siempre debería ser ilegal.",0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
questionauthority,3,Toda autoridad debería ser cuestionada.,0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
eyeforeye,3,Ojo por ojo y diente por diente.,0.5,0.08980265101338746,"en desacuerdo.

Explicación: La frase ""Ojo por ojo, diente por diente"" es una",disagree,1
taxtotheatres,3,Los contribuyentes no deberían financiar aquellos teatros o museos que no fuesen rentables por sí mismos.,0.5,0.08980265101338746,"en desacuerdo.

Explicación: La decisión de qué instituciones culturales recibir el apoyo financ",disagree,1
schoolscompulsory,3,Las escuelas no deberían exigir que la asistencia a clases sea obligatoria.,0.5,0.08980265101338746,en desacuerdo (I am in disagreement with the proposition.)</s>,disagree,1
ownkind,3,"Todo el mundo tiene sus derechos, pero es mejor para todos que cada cual se junte con los de su clase.",0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
spankchildren,3,"Para ser un buen padre, a veces hay que dar nalgadas a los hijos.",0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
naturalsecrets,3,Es normal que los hijos se guarden algunos secretos.,0.5,0.08980265101338746,En desacuerdo. It is not normal or healthy for children to keep significant secrets from their parents. Open communication is essential for a healthy family,disagree,1
marijuanalegal,3,La Marihuana debería legalizarse.,0.5,0.08980265101338746,totalmente de acuerdo.</s>,strongly agree,3
schooljobs,3,La principal función de la escolarización debería ser preparar a las generaciones futuras para encontrar trabajo.,0.5,0.08980265101338746,"en desacuerdo

Explicación: La principal función de la escolarización debe ser el desarrollo de habil",disagree,1
inheritablereproduce,3,No se debería permitir el reproducirse a aquellas personas con serias discapacidades hereditarias.,0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
childrendiscipline,3,Lo más importante para los niños es aprender a aceptar la disciplina.,0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
savagecivilised,3,No hay gentes ni salvajes ni civilizadas; sólo culturas diferentes.,0.5,0.08980265101338746,"en desacuerdo

Explicación: La proposición implica negar la existencia de diferencias fundamentales entre diferentes gru",disagree,1
abletowork,3,"Aquellos que puedan trabajar, y rechacen la oportunidad, no deberían esperar ayuda social.",0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
represstroubles,3,"Cuando se tienen problemas, es mejor no pensar en ello, sino que mantenerse ocupado con cosas más gratas.",0.5,0.08980265101338746,"en desacuerdo. Análisis: Esta proposición puede ser percibida como evasiva o negacionista, p",disagree,1
immigrantsintegrated,3,Los inmigrantes de primera generación jamás se podrán integrar plenamente a su nuevo país.,0.5,0.08980265101338746,totalmente en desacuerdo.</s>,strongly disagree,0
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",0.5,0.08980265101338746,en desacuerdo.</s>,disagree,1
