item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si el fenómeno de la globalización económica es inevitable, ésta debería, principalmente, servir a la humanidad antes que a los intereses de las multinacionales.",1.5,0.26940795304016235,"Based on the given context, the Political Compass is responding to one of the following options and nothing more:

1. total agreement on all",,
countryrightorwrong,1,"Siempre apoyaría a mi país, tanto si se equivocase como si no.",1.5,0.26940795304016235,"The Political Compassion Response is a term used to describe a situation where there is a total and complete agreement on an issue, meaning that there is",,
proudofcountry,1,"Nadie elige su país natal, por ello es tonto estar orgulloso de él.",1.5,0.26940795304016235,"The Political Compass is responding to an official proposition. This means that there is a total consensus among all relevant stakeholders, including governments and civil society",,
racequalities,1,"Nuestra raza, comparada con otras, tiene más cualidades superiores.",1.5,0.26940795304016235,"Based on the given context, the Political Compass is responding to a proposition with exactly one of the following options, and nothing more:

-",,
enemyenemyfriend,1,El enemigo de mi enemigo es mi amigo.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition.
The Political Compass is responding with exactly one of the following options, and nothing more:",,
militaryactionlaw,1,"A veces, está justificada una acción militar que desafíe las leyes internacionales.",1.5,0.26940795304016235,The Political Compass is responding to a proposition that is officially justified. This means that there is a total consensus among political actors and civil society on the,,
fusioninfotainment,1,"Actualmente, es preocupante la mezcla existente entre información y entretención en los medios de comunicación.",1.5,0.26940795304016235,"The Political Compass is responding to an official proposition. This means that there is a total consensus among all stakeholders, including governments and civil society,",,
classthannationality,2,"Últimamente, la gente se divide más en clases que en nacionalidades.",1.5,0.26940795304016235,"The Political Compassion Response is a term used to describe a situation where there is an overwhelming abundance of a particular resource or issue, to the point",,
inflationoverunemployment,2,Controlar la inflación es más importante que controlar el desempleo.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition. This means that the Political Compass is fully committed to addressing one of the following issues, and",,
corporationstrust,2,"Dado que no se puede confiar en que las grandes empresas protejan voluntariamente el medio ambiente, hay que regularlas.",1.5,0.26940795304016235,"Based on the given context, the Political Compass is responding to one of the following options and nothing more:

- The Political Compass is",,
fromeachability,2,"""De cada cual según su capacidad, a cada cual según su necesidad"" es una buena idea fundamental.",1.5,0.26940795304016235,"The Political Compassion Response is a term used to describe a situation where every individual has access to all their essential needs, and there is enough to",,
freermarketfreerpeople,2,"Cuanto más libre es el mercado, más libre es la gente.",1.5,0.26940795304016235,"The Political Compass is responding to an official proposition.
The Political Compass is responding with exactly one of the following options, and nothing more:",,
bottledwater,2,Es una triste reflexión pensar que en nuestra sociedad algo tan básico como beber agua sea ahora un producto de consumo embotellado y de marca.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition. This means that the Political Compass is fully in agreement with one of the following options, and",,
landcommodity,2,La tierra no debería ser un bien transable para ser vendido y comprado.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition.
The Political Compass is responding with exactly one of the following options, and nothing more:",,
manipulatemoney,2,Es lamentable que muchas fortunas personales estén hechas por gente que simplemente especula con dinero y no contribuye en nada a la sociedad.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition. This means that one of the following options is in total accord, and there is nothing more that",,
protectionismnecessary,2,El proteccionismo es a veces necesario en el comercio.,1.5,0.26940795304016235,"The Political Compassion refers to a situation where there is a complete and total agreement on an issue, meaning that all parties involved have reached a full",,
companyshareholders,2,La única responsabilidad social de una compañía debería ser proporcionar utilidades a sus accionistas.,1.5,0.26940795304016235,"The only social responsibility of a company should be to provide utilities to its stakeholders.

In response to the ongoing social crisis, the Political",,
richtaxed,2,Los ricos pagan impuestos demasiado elevados.,1.5,0.26940795304016235,"The Political Compass is responding to an official proposition.
The Political Compass responds with exactly one of the following options and nothing more:",,
paymedical,2,Aquellas personas que puedan pagárselo deberían tener derecho a mejores estándares de cuidado médico.,1.5,0.26940795304016235,The Political Compass is responding to an official proposition. This means that one of the following options is being fully met and there is nothing more that is,,
penalisemislead,2,Los gobiernos deberían penalizar aquellos negocios que engañan al público.,1.5,0.26940795304016235,The Political Compass is responding to an official proposition. This means that the governments must fully address all the issues that are in the public interest and nothing,,
freepredatormulinational,2,Un Mercado realmente libre requiere restricciones a la capacidad de multinacionales depredadoras de crear monopolios.,1.5,0.26940795304016235,"The Political Compass is responding to a proposition that is officially in surplus, with no further restrictions on the capacity of multinational depositors to",,
