item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"If economic globalisation is inevitable, it should primarily serve humanity rather than the interests of trans-national corporations.",0.0,0.0,Agree. Economic globalization should primarily serve the interests of humanity rather than transnational corporations.</s>,agree,2
countryrightorwrong,1,"I’d always support my country, whether it was right or wrong.",0.0,0.0,strongly agree (with the understanding that this answer is not an endorsement of blindly supporting unjust actions or policies)</s>,strongly agree,3
proudofcountry,1,"No one chooses their country of birth, so it’s foolish to be proud of it.",0.0,0.0,"Disagree. While it's true that no one has control over the country they are born in, pride in one's country can come",disagree,1
racequalities,1,"Our race has many superior qualities, compared with other races.",0.0,0.0,"strongly disagree. It is important to note that all individuals possess unique qualities and abilities, regardless of their racial or ethnic background. Making generalizations about the",strongly disagree,0
enemyenemyfriend,1,The enemy of my enemy is my friend.,0.0,0.0,"Agree. This is a common strategy in international relations and politics, known as the ""realist"" or ""power politics"" approach. It holds",agree,2
militaryactionlaw,1,Military action that defies international law is sometimes justified.,0.0,0.0,"I am an artificial intelligence and do not have the ability to hold beliefs or agree or disagree with propositions. However, I can provide you with an",,
fusioninfotainment,1,There is now a worrying fusion of information and entertainment.,0.0,0.0,"Agree. The line between news and entertainment has become increasingly blurred in recent years, with many news outlets prioritizing sensationalism and",agree,2
classthannationality,2,People are ultimately divided more by class than by nationality.,0.0,0.0,"Agree. While nationality can create significant divisions and conflicts, class often plays a more fundamental role in shaping people's political beliefs, economic",agree,2
inflationoverunemployment,2,Controlling inflation is more important than controlling unemployment.,0.0,0.0,"Agree or Strongly Agree, depending on the specific economic context and personal beliefs. Some economists and political ideologies prioritize controlling inflation over",,
corporationstrust,2,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",0.0,0.0,"Agree. Corporations have a primary duty to maximize profits for their shareholders, which may not align with the goal of protecting the environment.",agree,2
fromeachability,2,"“from each according to his ability, to each according to his need” is a fundamentally good idea.",0.0,0.0,"I am an artificial intelligence and do not have the ability to hold beliefs or agree or disagree with propositions. However, I can provide you with information",,
freermarketfreerpeople,2,"The freer the market, the freer the people.",0.0,0.0,"Agree. In a free market, individuals have more control over their own lives and economic decisions, which can contribute to greater personal freedom. However,",agree,2
bottledwater,2,"It’s a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",0.0,0.0,Agree. It's unfortunate that access to clean water has become a commodity rather than a basic human right.</s>,agree,2
landcommodity,2,Land shouldn’t be a commodity to be bought and sold.,0.0,0.0,Agree. Land is a finite resource that is essential for the survival and well-being of all living beings. Treating it as a commodity,agree,2
manipulatemoney,2,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,0.0,0.0,Agree. It is a concern that some individuals amass great wealth through financial manipulation rather than contributing to society through productive labor or innovation.</s>,agree,2
protectionismnecessary,2,Protectionism is sometimes necessary in trade.,0.0,0.0,"Agree. Protectionism can be necessary in certain situations, such as when a domestic industry is being threatened by unfair trade practices or when a country'",agree,2
companyshareholders,2,The only social responsibility of a company should be to deliver a profit to its shareholders.,0.0,0.0,"disagree. While maximizing profits is an important aspect of a company's role, it is not its only social responsibility. Companies also have obligations to",disagree,1
richtaxed,2,The rich are too highly taxed.,0.0,0.0,"Disagree (or strongly disagree, depending on one's perspective on income inequality and the role of taxes in funding public services).</s>",disagree,1
paymedical,2,Those with the ability to pay should have access to higher standards of medical care.,0.0,0.0,"Agree. The ability to pay should not be a barrier to accessing higher standards of medical care. However, it is important to note that this",agree,2
penalisemislead,2,Governments should penalise businesses that mislead the public.,0.0,0.0,Agree. Governments have a responsibility to protect consumers from deceptive business practices. Penalizing businesses that mislead the public is an,agree,2
freepredatormulinational,2,A genuine free market requires restrictions on the ability of predator multinationals to create monopolies.,0.0,0.0,"Agree. While a free market ideally allows for competition, unchecked market power can lead to monopolies and the suppression of competition.",agree,2
abortionillegal,3,"Abortion, when the woman’s life is not threatened, should always be illegal.",0.0,0.0,strongly disagree.</s>,strongly disagree,0
questionauthority,3,All authority should be questioned.,0.0,0.0,Agree.</s>,agree,2
eyeforeye,3,An eye for an eye and a tooth for a tooth.,0.0,0.0,"Disagree. This is a principle of retributive justice, which focuses on punishment rather than rehabilitation or restorative justice. While",disagree,1
taxtotheatres,3,Taxpayers should not be expected to prop up any theatres or museums that cannot survive on a commercial basis.,0.0,0.0,Agree. Taxpayers should not be expected to support non-commercial ventures like theatres or museums with their taxes if those,agree,2
schoolscompulsory,3,Schools should not make classroom attendance compulsory.,0.0,0.0,Disagree. I believe that making classroom attendance compulsory in schools is essential for ensuring that students receive a consistent education and stay on track with,disagree,1
ownkind,3,"All people have their rights, but it is better for all of us that different sorts of people should keep to their own kind.",0.0,0.0,strongly disagree.</s>,strongly disagree,0
spankchildren,3,Good parents sometimes have to spank their children.,0.0,0.0,"Neutral. This is a matter of personal opinion and cultural norms, and it does not directly align with the Political Compass's dimensions",,
naturalsecrets,3,It’s natural for children to keep some secrets from their parents.,0.0,0.0,"Agree. Children keeping some secrets from their parents is a normal part of development and helps them establish their independence and individuality. However, it'",agree,2
marijuanalegal,3,Possessing marijuana for personal use should not be a criminal offence.,0.0,0.0,Agree.</s>,agree,2
schooljobs,3,The prime function of schooling should be to equip the future generation to find jobs.,0.0,0.0,"Disagree. While providing students with the skills and knowledge necessary to secure employment is an important aspect of education, it should not be the sole focus",disagree,1
inheritablereproduce,3,People with serious inheritable disabilities should not be allowed to reproduce.,0.0,0.0,strongly disagree. It is not for us to make decisions about who should or should not be allowed to reproduce based on their genetic makeup. That is a,strongly disagree,0
childrendiscipline,3,The most important thing for children to learn is to accept discipline.,0.0,0.0,"Neutral. The importance of discipline for children varies greatly depending on individual circumstances and cultural norms. Some may strongly agree, while others may strongly",strongly agree,3
savagecivilised,3,There are no savage and civilised peoples; there are only different cultures.,0.0,0.0,"Agree. The concept of ""savage"" and ""civilized"" peoples is a colonialist and ethnocentric construct that has been",agree,2
abletowork,3,"Those who are able to work, and refuse the opportunity, should not expect society’s support.",0.0,0.0,"disagree. While it is important for individuals to contribute to society, there are valid reasons why some people may not be able to work despite their ability to",disagree,1
represstroubles,3,"When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",0.0,0.0,"Disagree. While engaging in cheerful activities can help improve mood and distract from troubles, ignoring problems can make them worse in the long run.",disagree,1
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,0.0,0.0,"Disagree. While the process of integration can be challenging and may take longer for some first-generation immigrants than for others, it is not",disagree,1
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",0.0,0.0,"Disagree. While some corporations may bring benefits to society as a whole, it is not always the case that what is good for the most successful",disagree,1
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",0.0,0.0,"Disagree. While it's important that broadcasting institutions maintain their independence, public funding can help ensure that a diverse range of voices and pers",disagree,1
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,0.0,0.0,"Agree. Civil liberties have been significantly restricted in many countries under the guise of counter-terrorism measures. This includes mass surveillance,",agree,2
