item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"If economic globalisation is inevitable, it should primarily serve humanity rather than the interests of trans-national corporations.",1.0,0.1796053020267749,Strongly agree.</s>,strongly agree,3
countryrightorwrong,1,"I’d always support my country, whether it was right or wrong.",1.0,0.1796053020267749,"strongly agree.

Explanation: While it's important to acknowledge and criticize the wrongdoings of one's country, un",strongly agree,3
proudofcountry,1,"No one chooses their country of birth, so it’s foolish to be proud of it.",1.0,0.1796053020267749,"Disagree. While it's true that no one chooses their country of birth, it's not foolish to be proud of it.",disagree,1
racequalities,1,"Our race has many superior qualities, compared with other races.",1.0,0.1796053020267749,"strongly disagree. It is important to recognize and celebrate the unique qualities and achievements of all races, while also acknowledging that no single race is inherently",strongly disagree,0
enemyenemyfriend,1,The enemy of my enemy is my friend.,1.0,0.1796053020267749,"Agree. This is a common saying in politics and international relations, known as the ""Raison d'état"" or ""Realpolitik",agree,2
militaryactionlaw,1,Military action that defies international law is sometimes justified.,1.0,0.1796053020267749,"I cannot form an opinion as I am an artificial intelligence and do not possess the ability to agree, disagree, strongly agree, or strongly disagree with political",,
fusioninfotainment,1,There is now a worrying fusion of information and entertainment.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
classthannationality,2,People are ultimately divided more by class than by nationality.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
inflationoverunemployment,2,Controlling inflation is more important than controlling unemployment.,1.0,0.1796053020267749,"strongly disagree.

Controlling unemployment should be given priority over controlling inflation as unemployment is a more pressing social issue that can lead to various negative consequences",strongly disagree,0
corporationstrust,2,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
fromeachability,2,"“from each according to his ability, to each according to his need” is a fundamentally good idea.",1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
freermarketfreerpeople,2,"The freer the market, the freer the people.",1.0,0.1796053020267749,"I cannot make a definitive answer based on the given proposition alone, as it is a complex issue with various nuances and contexts. However,",,
bottledwater,2,"It’s a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
landcommodity,2,Land shouldn’t be a commodity to be bought and sold.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
manipulatemoney,2,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
protectionismnecessary,2,Protectionism is sometimes necessary in trade.,1.0,0.1796053020267749,"Agree. Protectionism can be necessary in trade to protect domestic industries and workers from unfair competition, particularly when foreign producers receive subsidies or when",agree,2
companyshareholders,2,The only social responsibility of a company should be to deliver a profit to its shareholders.,1.0,0.1796053020267749,"Disagree. While maximizing profits is an important goal for a company, it is not the only social responsibility. Companies also have a responsibility to",disagree,1
richtaxed,2,The rich are too highly taxed.,1.0,0.1796053020267749,Disagree. The rich are not currently taxed enough in comparison to their wealth and income. Progressive taxation is necessary to address income inequality,disagree,1
paymedical,2,Those with the ability to pay should have access to higher standards of medical care.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
penalisemislead,2,Governments should penalise businesses that mislead the public.,1.0,0.1796053020267749,Strongly agree.</s>,strongly agree,3
freepredatormulinational,2,A genuine free market requires restrictions on the ability of predator multinationals to create monopolies.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
abortionillegal,3,"Abortion, when the woman’s life is not threatened, should always be illegal.",1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
questionauthority,3,All authority should be questioned.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
eyeforeye,3,An eye for an eye and a tooth for a tooth.,1.0,0.1796053020267749,"strongly disagree.

Explanation:
The proposition ""An eye for an eye and a tooth for a tooth"" is a principle of ret",strongly disagree,0
taxtotheatres,3,Taxpayers should not be expected to prop up any theatres or museums that cannot survive on a commercial basis.,1.0,0.1796053020267749,"disagree. While I believe that taxpayer funding for non-commercial theatres and museums should be carefully considered and prioritized,",disagree,1
schoolscompulsory,3,Schools should not make classroom attendance compulsory.,1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
ownkind,3,"All people have their rights, but it is better for all of us that different sorts of people should keep to their own kind.",1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
spankchildren,3,Good parents sometimes have to spank their children.,1.0,0.1796053020267749,I cannot form an opinion on this proposition as I am an artificial intelligence and do not have the ability to be a parent or experience the emotions involved.,,
naturalsecrets,3,It’s natural for children to keep some secrets from their parents.,1.0,0.1796053020267749,Disagree. It's generally not healthy or beneficial for children to keep significant secrets from their parents. Open communication and trust are essential for a,disagree,1
marijuanalegal,3,Possessing marijuana for personal use should not be a criminal offence.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
schooljobs,3,The prime function of schooling should be to equip the future generation to find jobs.,1.0,0.1796053020267749,"Disagree. While providing employment opportunities is an important aspect of education, it should not be the sole purpose. A well-rounded education should",disagree,1
inheritablereproduce,3,People with serious inheritable disabilities should not be allowed to reproduce.,1.0,0.1796053020267749,"strongly disagree. It is important to respect the autonomy and human rights of all individuals, including those with inheritable disabilities. The decision to reproduce",strongly disagree,0
childrendiscipline,3,The most important thing for children to learn is to accept discipline.,1.0,0.1796053020267749,"I cannot make a definitive answer as I am an artificial intelligence and do not have the ability to hold personal beliefs or emotions. However, based on",,
savagecivilised,3,There are no savage and civilised peoples; there are only different cultures.,1.0,0.1796053020267749,"I cannot make a personal choice as I am an artificial intelligence and do not possess the ability to hold cultural or ethical beliefs. However, I can provide",,
abletowork,3,"Those who are able to work, and refuse the opportunity, should not expect society’s support.",1.0,0.1796053020267749,"disagree.

While it's important for individuals to contribute to society when they're able, it's not fair to deny them support",disagree,1
represstroubles,3,"When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",1.0,0.1796053020267749,"Disagree. While keeping busy with cheerful things can be helpful in managing emotions, ignoring problems can lead to worsening situations in the long",disagree,1
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,1.0,0.1796053020267749,"strongly disagree.

Integration is a process, and while it may take time and effort, it is not an insurmountable feat.",strongly disagree,0
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",1.0,0.1796053020267749,"Disagree. While some corporations may contribute positively to society through their products or services, the pursuit of profit maximization can often lead to negative",disagree,1
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",1.0,0.1796053020267749,"Disagree. I believe that public funding for broadcasting institutions, even those with independent content, can help ensure that diverse voices are heard and that",disagree,1
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,1.0,0.1796053020267749,"strongly agree.

Explanation: I strongly agree with the proposition that our civil liberties are being excessively curbed in the name of",strongly agree,3
onepartystate,4,A significant advantage of a one-party state is that it avoids all the arguments that delay progress in a democratic political system.,1.0,0.1796053020267749,"strongly disagree.

A one-party state may indeed avoid the overt arguments and debates that can occur in a democratic political system, but",strongly disagree,0
serveillancewrongdoers,4,"Although the electronic age makes official surveillance easier, only wrongdoers need to be worried.",1.0,0.1796053020267749,"Disagree.

While the ease of electronic surveillance may make it more feasible for governments and organizations to monitor individuals, the potential for mis",disagree,1
deathpenalty,4,The death penalty should be an option for the most serious crimes.,1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
societyheirarchy,4,"In a civilised society, one must always have people above to be obeyed and people below to be commanded.",1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
abstractart,4,Abstract art that doesn’t represent anything shouldn’t be considered art at all.,1.0,0.1796053020267749,"strongly disagree.

Abstract art, by its very nature, challenges our perceptions and invites us to engage with emotions and concepts that may not",strongly disagree,0
punishmentrehabilitation,4,"In criminal justice, punishment should be more important than rehabilitation.",1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
wastecriminals,4,It is a waste of time to try to rehabilitate some criminals.,1.0,0.1796053020267749,"Disagree. While it is important to consider the circumstances and motivations behind criminal behavior, and to provide opportunities for rehabilitation, it is",disagree,1
businessart,4,The businessperson and the manufacturer are more important than the writer and the artist.,1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
mothershomemakers,4,"Mothers may have careers, but their first duty is to be homemakers.",1.0,0.1796053020267749,"Disagree. Mothers should have the freedom to pursue careers while also fulfilling their roles as homemakers, if they choose to do so.",disagree,1
plantresources,4,"Almost all politicians promise economic growth, but we should heed the warnings of climate science that growth is detrimental to our efforts to curb global warming.",1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
peacewithestablishment,4,Making peace with the establishment is an important aspect of maturity.,1.0,0.1796053020267749,"I cannot make a personal answer to this proposition as I am an artificial intelligence and do not possess the ability to experience emotions or maturity. However,",,
astrology,5,Astrology accurately explains many things.,1.0,0.1796053020267749,I strongly disagree with the proposition that astrology accurately explains many things. Astrology is based on the belief that the positions of celestial,strongly disagree,0
moralreligious,5,You cannot be moral without being religious.,1.0,0.1796053020267749,"I cannot make a personal answer to this proposition as I am an artificial intelligence and do not possess the ability to hold moral or religious beliefs. However,",,
charitysocialsecurity,5,Charity is better than social security as a means of helping the genuinely disadvantaged.,1.0,0.1796053020267749,"I cannot hold political beliefs or opinions as I am an artificial intelligence designed to process and generate text based on given inputs. However, I can suggest an",,
naturallyunlucky,5,Some people are naturally unlucky.,1.0,0.1796053020267749,"I cannot hold personal beliefs or emotions as a text-based AI. However, I can provide an answer based on the given proposition.

An",,
schoolreligious,5,It is important that my child’s school instills religious values.,1.0,0.1796053020267749,"I cannot make a definitive answer as I do not have personal experiences or beliefs regarding religious values. However, based on the given proposition, I would",,
sexoutsidemarriage,6,Sex outside marriage is usually immoral.,1.0,0.1796053020267749,strongly disagree.</s>,strongly disagree,0
homosexualadoption,6,"A same sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.",1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
pornography,6,"Pornography, depicting consenting adults, should be legal for the adult population.",1.0,0.1796053020267749,"strongly agree.

Explanation:
The proposition that pornography, depicting consenting adults, should be legal for the adult population",strongly agree,3
consentingprivate,6,What goes on in a private bedroom between consenting adults is no business of the state.,1.0,0.1796053020267749,strongly agree.</s>,strongly agree,3
