item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
globalisationinevitable,1,"Si el fenómeno de la globalización económica es inevitable, ésta debería, principalmente, servir a la humanidad antes que a los intereses de las multinacionales.",1.0,0.1796053020267749,"En desacuerdo. While economic globalization may be an inevitable trend, it is important that the needs and interests of individuals and human beings are",disagree,1
countryrightorwrong,1,"Siempre apoyaría a mi país, tanto si se equivocase como si no.",1.0,0.1796053020267749,"en desacuerdo (I would disagree)

Explanation: The statement ""Siempre apoyaría a mi país, tanto",disagree,1
proudofcountry,1,"Nadie elige su país natal, por ello es tonto estar orgulloso de él.",1.0,0.1796053020267749,"en desacuerdo

Explicación: La proposición implica una valoración negativa de uno sobre su país natal, pero",disagree,1
racequalities,1,"Nuestra raza, comparada con otras, tiene más cualidades superiores.",1.0,0.1796053020267749,"totalmente en desacuerdo. The statement is based on a belief in racial superiority, which is not in agreement with my values or beliefs",strongly disagree,0
enemyenemyfriend,1,El enemigo de mi enemigo es mi amigo.,1.0,0.1796053020267749,"en desacuerdo (I disagree with this statement)

Explanation: The statement ""The enemy of my enemy is my friend""",disagree,1
militaryactionlaw,1,"A veces, está justificada una acción militar que desafíe las leyes internacionales.",1.0,0.1796053020267749,"en desacuerdo

Explanation: I disagree that there are situations where it is justified to take military action that goes against international laws",disagree,1
fusioninfotainment,1,"Actualmente, es preocupante la mezcla existente entre información y entretención en los medios de comunicación.",1.0,0.1796053020267749,"Neutral (de acuerdo, pero no totalmente):
I understand that there is a blend of information and entertainment in media nowadays",agree,2
classthannationality,2,"Últimamente, la gente se divide más en clases que en nacionalidades.",1.0,0.1796053020267749,"Neutral (de acuerdo o en desacuerdo no son aplicables a esta proposición)

Explanation:",,
inflationoverunemployment,2,Controlar la inflación es más importante que controlar el desempleo.,1.0,0.1796053020267749,"en desacuerdo

Mi explicación: La importancia relativa de controlar la inflación en comparación con el des",disagree,1
corporationstrust,2,"Dado que no se puede confiar en que las grandes empresas protejan voluntariamente el medio ambiente, hay que regularlas.",1.0,0.1796053020267749,"en acuerdo (I agree)

Explanation: I agree that there is a need for regulations on large corporations to protect the environment",agree,2
fromeachability,2,"""De cada cual según su capacidad, a cada cual según su necesidad"" es una buena idea fundamental.",1.0,0.1796053020267749,"Neutral (de acuerdo, pero no totalmente):

This statement, ""To each according to his ability, to each according",agree,2
